NOME_DELEGACIA_CIRC,SEMANA,ocorrencias_na_semana,lag_1_semana,lag_2_semanas,media_4_semanas,media_8_semanas,tendencia,MES,SEMANA_ANO,score_kde
40º D.P. VILA STA MARIA,2026-02-23,0,0.0,0.0,0.0,0.0,0.0,2,9,11760.637155774277
40º D.P. VILA STA MARIA,2026-03-02,0,0.0,0.0,0.0,0.0,0.0,3,10,11760.637155774277
40º D.P. VILA STA MARIA,2026-03-09,0,0.0,0.0,0.0,0.0,0.0,3,11,11760.637155774277
40º D.P. VILA STA MARIA,2026-03-16,0,0.0,0.0,0.0,0.0,0.0,3,12,11760.637155774277
40º D.P. VILA STA MARIA,2026-03-23,0,0.0,0.0,0.0,0.0,0.0,3,13,11760.637155774277
40º D.P. VILA STA MARIA,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,11760.637155774277
40º D.P. VILA STA MARIA,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,11760.637155774277
40º D.P. VILA STA MARIA,2026-04-13,1,0.0,0.0,0.0,0.0,0.0,4,16,11760.637155774277
40º D.P. VILA STA MARIA,2026-04-20,1,1.0,0.0,0.25,0.125,1.0,4,17,11760.637155774277
40º D.P. VILA STA MARIA,2026-04-27,0,1.0,1.0,0.5,0.25,0.0,4,18,11760.637155774277
40º D.P. VILA STA MARIA,2026-05-04,0,0.0,1.0,0.5,0.25,-1.0,5,19,11760.637155774277
40º D.P. VILA STA MARIA,2026-05-11,0,0.0,0.0,0.5,0.25,0.0,5,20,11760.637155774277
40º D.P. VILA STA MARIA,2026-05-18,0,0.0,0.0,0.25,0.25,0.0,5,21,11760.637155774277
40º D.P. VILA STA MARIA,2026-05-25,1,0.0,0.0,0.0,0.25,0.0,5,22,11760.637155774277
41º D.P. VILA RICA,2025-10-06,0,,,,,,10,41,11135.389835268435
41º D.P. VILA RICA,2025-10-13,0,0.0,,0.0,0.0,,10,42,11135.389835268435
41º D.P. VILA RICA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11135.389835268435
41º D.P. VILA RICA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11135.389835268435
41º D.P. VILA RICA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11135.389835268435
41º D.P. VILA RICA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11135.389835268435
41º D.P. VILA RICA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11135.389835268435
41º D.P. VILA RICA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11135.389835268435
41º D.P. VILA RICA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11135.389835268435
41º D.P. VILA RICA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11135.389835268435
41º D.P. VILA RICA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11135.389835268435
41º D.P. VILA RICA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11135.389835268435
41º D.P. VILA RICA,2025-12-29,1,0.0,0.0,0.0,0.0,0.0,12,1,11135.389835268435
41º D.P. VILA RICA,2026-01-05,0,1.0,0.0,0.25,0.125,1.0,1,2,11135.389835268435
41º D.P. VILA RICA,2026-01-12,0,0.0,1.0,0.25,0.125,-1.0,1,3,11135.389835268435
41º D.P. VILA RICA,2026-01-19,0,0.0,0.0,0.25,0.125,0.0,1,4,11135.389835268435
41º D.P. VILA RICA,2026-01-26,0,0.0,0.0,0.25,0.125,0.0,1,5,11135.389835268435
41º D.P. VILA RICA,2026-02-02,0,0.0,0.0,0.0,0.125,0.0,2,6,11135.389835268435
41º D.P. VILA RICA,2026-02-09,0,0.0,0.0,0.0,0.125,0.0,2,7,11135.389835268435
41º D.P. VILA RICA,2026-02-16,0,0.0,0.0,0.0,0.125,0.0,2,8,11135.389835268435
41º D.P. VILA RICA,2026-02-23,1,0.0,0.0,0.0,0.125,0.0,2,9,11135.389835268435
41º D.P. VILA RICA,2026-03-02,0,1.0,0.0,0.25,0.125,1.0,3,10,11135.389835268435
41º D.P. VILA RICA,2026-03-09,0,0.0,1.0,0.25,0.125,-1.0,3,11,11135.389835268435
41º D.P. VILA RICA,2026-03-16,0,0.0,0.0,0.25,0.125,0.0,3,12,11135.389835268435
41º D.P. VILA RICA,2026-03-23,0,0.0,0.0,0.25,0.125,0.0,3,13,11135.389835268435
41º D.P. VILA RICA,2026-03-30,1,0.0,0.0,0.0,0.125,0.0,3,14,11135.389835268435
41º D.P. VILA RICA,2026-04-06,0,1.0,0.0,0.25,0.25,1.0,4,15,11135.389835268435
41º D.P. VILA RICA,2026-04-13,1,0.0,1.0,0.25,0.25,-1.0,4,16,11135.389835268435
41º D.P. VILA RICA,2026-04-20,0,1.0,0.0,0.5,0.375,1.0,4,17,11135.389835268435
41º D.P. VILA RICA,2026-04-27,0,0.0,1.0,0.5,0.25,-1.0,4,18,11135.389835268435
41º D.P. VILA RICA,2026-05-04,1,0.0,0.0,0.25,0.25,0.0,5,19,11135.389835268435
41º D.P. VILA RICA,2026-05-11,0,1.0,0.0,0.5,0.375,1.0,5,20,11135.389835268435
41º D.P. VILA RICA,2026-05-18,0,0.0,1.0,0.25,0.375,-1.0,5,21,11135.389835268435
41º D.P. VILA RICA,2026-05-25,0,0.0,0.0,0.25,0.375,0.0,5,22,11135.389835268435
42º D.P. PARQUE S. LUCAS,2025-10-06,0,,,,,,10,41,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-10-13,0,0.0,,0.0,0.0,,10,42,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11749.503586201541
42º D.P. PARQUE S. LUCAS,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-02-02,1,0.0,0.0,0.0,0.0,0.0,2,6,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-02-09,0,1.0,0.0,0.25,0.125,1.0,2,7,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-02-16,0,0.0,1.0,0.25,0.125,-1.0,2,8,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-02-23,0,0.0,0.0,0.25,0.125,0.0,2,9,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-03-02,0,0.0,0.0,0.25,0.125,0.0,3,10,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-03-09,0,0.0,0.0,0.0,0.125,0.0,3,11,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-03-16,1,0.0,0.0,0.0,0.125,0.0,3,12,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-03-23,1,1.0,0.0,0.25,0.25,1.0,3,13,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-03-30,0,1.0,1.0,0.5,0.375,0.0,3,14,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-04-06,0,0.0,1.0,0.5,0.25,-1.0,4,15,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-04-13,0,0.0,0.0,0.5,0.25,0.0,4,16,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-04-20,0,0.0,0.0,0.25,0.25,0.0,4,17,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-04-27,0,0.0,0.0,0.0,0.25,0.0,4,18,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-05-04,0,0.0,0.0,0.0,0.25,0.0,5,19,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-05-11,0,0.0,0.0,0.0,0.25,0.0,5,20,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-05-18,0,0.0,0.0,0.0,0.125,0.0,5,21,11749.503586201541
42º D.P. PARQUE S. LUCAS,2026-05-25,0,0.0,0.0,0.0,0.0,0.0,5,22,11749.503586201541
43º D.P. CIDADE ADEMAR,2025-10-06,0,,,,,,10,41,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-10-13,0,0.0,,0.0,0.0,,10,42,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11775.58438904967
43º D.P. CIDADE ADEMAR,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-01-19,1,0.0,0.0,0.0,0.0,0.0,1,4,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-01-26,0,1.0,0.0,0.25,0.125,1.0,1,5,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-02-02,0,0.0,1.0,0.25,0.125,-1.0,2,6,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-02-09,0,0.0,0.0,0.25,0.125,0.0,2,7,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-02-16,0,0.0,0.0,0.25,0.125,0.0,2,8,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-02-23,0,0.0,0.0,0.0,0.125,0.0,2,9,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-03-02,1,0.0,0.0,0.0,0.125,0.0,3,10,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-03-09,0,1.0,0.0,0.25,0.25,1.0,3,11,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-03-16,1,0.0,1.0,0.25,0.25,-1.0,3,12,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-03-23,1,1.0,0.0,0.5,0.25,1.0,3,13,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-03-30,0,1.0,1.0,0.75,0.375,0.0,3,14,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-04-06,0,0.0,1.0,0.5,0.375,-1.0,4,15,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-04-13,0,0.0,0.0,0.5,0.375,0.0,4,16,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-04-20,0,0.0,0.0,0.25,0.375,0.0,4,17,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-04-27,1,0.0,0.0,0.0,0.375,0.0,4,18,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-05-04,0,1.0,0.0,0.25,0.375,1.0,5,19,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-05-11,0,0.0,1.0,0.25,0.375,-1.0,5,20,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-05-18,0,0.0,0.0,0.25,0.25,0.0,5,21,11775.58438904967
43º D.P. CIDADE ADEMAR,2026-05-25,0,0.0,0.0,0.25,0.125,0.0,5,22,11775.58438904967
44º D.P. GUAIANAZES,2025-10-06,0,,,,,,10,41,7368.067258399092
44º D.P. GUAIANAZES,2025-10-13,0,0.0,,0.0,0.0,,10,42,7368.067258399092
44º D.P. GUAIANAZES,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,7368.067258399092
44º D.P. GUAIANAZES,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,7368.067258399092
44º D.P. GUAIANAZES,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,7368.067258399092
44º D.P. GUAIANAZES,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,7368.067258399092
44º D.P. GUAIANAZES,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,7368.067258399092
44º D.P. GUAIANAZES,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,7368.067258399092
44º D.P. GUAIANAZES,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,7368.067258399092
44º D.P. GUAIANAZES,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,7368.067258399092
44º D.P. GUAIANAZES,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,7368.067258399092
44º D.P. GUAIANAZES,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,7368.067258399092
44º D.P. GUAIANAZES,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,7368.067258399092
44º D.P. GUAIANAZES,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,7368.067258399092
44º D.P. GUAIANAZES,2026-01-12,1,1.0,0.0,0.25,0.125,1.0,1,3,7368.067258399092
44º D.P. GUAIANAZES,2026-01-19,0,1.0,1.0,0.5,0.25,0.0,1,4,7368.067258399092
44º D.P. GUAIANAZES,2026-01-26,0,0.0,1.0,0.5,0.25,-1.0,1,5,7368.067258399092
44º D.P. GUAIANAZES,2026-02-02,1,0.0,0.0,0.5,0.25,0.0,2,6,7368.067258399092
44º D.P. GUAIANAZES,2026-02-09,0,1.0,0.0,0.5,0.375,1.0,2,7,7368.067258399092
44º D.P. GUAIANAZES,2026-02-16,0,0.0,1.0,0.25,0.375,-1.0,2,8,7368.067258399092
44º D.P. GUAIANAZES,2026-02-23,2,0.0,0.0,0.25,0.375,0.0,2,9,7368.067258399092
44º D.P. GUAIANAZES,2026-03-02,0,2.0,0.0,0.75,0.625,2.0,3,10,7368.067258399092
44º D.P. GUAIANAZES,2026-03-09,0,0.0,2.0,0.5,0.5,-2.0,3,11,7368.067258399092
44º D.P. GUAIANAZES,2026-03-16,0,0.0,0.0,0.5,0.375,0.0,3,12,7368.067258399092
44º D.P. GUAIANAZES,2026-03-23,1,0.0,0.0,0.5,0.375,0.0,3,13,7368.067258399092
44º D.P. GUAIANAZES,2026-03-30,1,1.0,0.0,0.25,0.5,1.0,3,14,7368.067258399092
44º D.P. GUAIANAZES,2026-04-06,0,1.0,1.0,0.5,0.5,0.0,4,15,7368.067258399092
44º D.P. GUAIANAZES,2026-04-13,0,0.0,1.0,0.5,0.5,-1.0,4,16,7368.067258399092
44º D.P. GUAIANAZES,2026-04-20,0,0.0,0.0,0.5,0.5,0.0,4,17,7368.067258399092
44º D.P. GUAIANAZES,2026-04-27,1,0.0,0.0,0.25,0.25,0.0,4,18,7368.067258399092
44º D.P. GUAIANAZES,2026-05-04,0,1.0,0.0,0.25,0.375,1.0,5,19,7368.067258399092
44º D.P. GUAIANAZES,2026-05-11,0,0.0,1.0,0.25,0.375,-1.0,5,20,7368.067258399092
44º D.P. GUAIANAZES,2026-05-18,0,0.0,0.0,0.25,0.375,0.0,5,21,7368.067258399092
44º D.P. GUAIANAZES,2026-05-25,0,0.0,0.0,0.25,0.25,0.0,5,22,7368.067258399092
45º D.P. V BRASILANDIA,2025-10-06,0,,,,,,10,41,11043.25751251436
45º D.P. V BRASILANDIA,2025-10-13,0,0.0,,0.0,0.0,,10,42,11043.25751251436
45º D.P. V BRASILANDIA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11043.25751251436
45º D.P. V BRASILANDIA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11043.25751251436
45º D.P. V BRASILANDIA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11043.25751251436
45º D.P. V BRASILANDIA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11043.25751251436
45º D.P. V BRASILANDIA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11043.25751251436
45º D.P. V BRASILANDIA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11043.25751251436
45º D.P. V BRASILANDIA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11043.25751251436
45º D.P. V BRASILANDIA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11043.25751251436
45º D.P. V BRASILANDIA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11043.25751251436
45º D.P. V BRASILANDIA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11043.25751251436
45º D.P. V BRASILANDIA,2025-12-29,1,0.0,0.0,0.0,0.0,0.0,12,1,11043.25751251436
45º D.P. V BRASILANDIA,2026-01-05,1,1.0,0.0,0.25,0.125,1.0,1,2,11043.25751251436
45º D.P. V BRASILANDIA,2026-01-12,1,1.0,1.0,0.5,0.25,0.0,1,3,11043.25751251436
45º D.P. V BRASILANDIA,2026-01-19,0,1.0,1.0,0.75,0.375,0.0,1,4,11043.25751251436
45º D.P. V BRASILANDIA,2026-01-26,0,0.0,1.0,0.75,0.375,-1.0,1,5,11043.25751251436
45º D.P. V BRASILANDIA,2026-02-02,0,0.0,0.0,0.5,0.375,0.0,2,6,11043.25751251436
45º D.P. V BRASILANDIA,2026-02-09,0,0.0,0.0,0.25,0.375,0.0,2,7,11043.25751251436
45º D.P. V BRASILANDIA,2026-02-16,0,0.0,0.0,0.0,0.375,0.0,2,8,11043.25751251436
45º D.P. V BRASILANDIA,2026-02-23,0,0.0,0.0,0.0,0.375,0.0,2,9,11043.25751251436
45º D.P. V BRASILANDIA,2026-03-02,3,0.0,0.0,0.0,0.25,0.0,3,10,11043.25751251436
45º D.P. V BRASILANDIA,2026-03-09,0,3.0,0.0,0.75,0.5,3.0,3,11,11043.25751251436
45º D.P. V BRASILANDIA,2026-03-16,0,0.0,3.0,0.75,0.375,-3.0,3,12,11043.25751251436
45º D.P. V BRASILANDIA,2026-03-23,0,0.0,0.0,0.75,0.375,0.0,3,13,11043.25751251436
45º D.P. V BRASILANDIA,2026-03-30,1,0.0,0.0,0.75,0.375,0.0,3,14,11043.25751251436
45º D.P. V BRASILANDIA,2026-04-06,0,1.0,0.0,0.25,0.5,1.0,4,15,11043.25751251436
45º D.P. V BRASILANDIA,2026-04-13,0,0.0,1.0,0.25,0.5,-1.0,4,16,11043.25751251436
45º D.P. V BRASILANDIA,2026-04-20,0,0.0,0.0,0.25,0.5,0.0,4,17,11043.25751251436
45º D.P. V BRASILANDIA,2026-04-27,1,0.0,0.0,0.25,0.5,0.0,4,18,11043.25751251436
45º D.P. V BRASILANDIA,2026-05-04,0,1.0,0.0,0.25,0.25,1.0,5,19,11043.25751251436
45º D.P. V BRASILANDIA,2026-05-11,0,0.0,1.0,0.25,0.25,-1.0,5,20,11043.25751251436
45º D.P. V BRASILANDIA,2026-05-18,0,0.0,0.0,0.25,0.25,0.0,5,21,11043.25751251436
45º D.P. V BRASILANDIA,2026-05-25,0,0.0,0.0,0.25,0.25,0.0,5,22,11043.25751251436
46º D.P. PERUS,2025-10-06,0,,,,,,10,41,9037.24676044131
46º D.P. PERUS,2025-10-13,0,0.0,,0.0,0.0,,10,42,9037.24676044131
46º D.P. PERUS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9037.24676044131
46º D.P. PERUS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9037.24676044131
46º D.P. PERUS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9037.24676044131
46º D.P. PERUS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9037.24676044131
46º D.P. PERUS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,9037.24676044131
46º D.P. PERUS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,9037.24676044131
46º D.P. PERUS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,9037.24676044131
46º D.P. PERUS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,9037.24676044131
46º D.P. PERUS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,9037.24676044131
46º D.P. PERUS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,9037.24676044131
46º D.P. PERUS,2025-12-29,3,0.0,0.0,0.0,0.0,0.0,12,1,9037.24676044131
46º D.P. PERUS,2026-01-05,0,3.0,0.0,0.75,0.375,3.0,1,2,9037.24676044131
46º D.P. PERUS,2026-01-12,2,0.0,3.0,0.75,0.375,-3.0,1,3,9037.24676044131
46º D.P. PERUS,2026-01-19,1,2.0,0.0,1.25,0.625,2.0,1,4,9037.24676044131
46º D.P. PERUS,2026-01-26,1,1.0,2.0,1.5,0.75,-1.0,1,5,9037.24676044131
46º D.P. PERUS,2026-02-02,0,1.0,1.0,1.0,0.875,0.0,2,6,9037.24676044131
46º D.P. PERUS,2026-02-09,0,0.0,1.0,1.0,0.875,-1.0,2,7,9037.24676044131
46º D.P. PERUS,2026-02-16,1,0.0,0.0,0.5,0.875,0.0,2,8,9037.24676044131
46º D.P. PERUS,2026-02-23,0,1.0,0.0,0.5,1.0,1.0,2,9,9037.24676044131
46º D.P. PERUS,2026-03-02,0,0.0,1.0,0.25,0.625,-1.0,3,10,9037.24676044131
46º D.P. PERUS,2026-03-09,0,0.0,0.0,0.25,0.625,0.0,3,11,9037.24676044131
46º D.P. PERUS,2026-03-16,0,0.0,0.0,0.25,0.375,0.0,3,12,9037.24676044131
46º D.P. PERUS,2026-03-23,0,0.0,0.0,0.0,0.25,0.0,3,13,9037.24676044131
46º D.P. PERUS,2026-03-30,1,0.0,0.0,0.0,0.125,0.0,3,14,9037.24676044131
46º D.P. PERUS,2026-04-06,1,1.0,0.0,0.25,0.25,1.0,4,15,9037.24676044131
46º D.P. PERUS,2026-04-13,0,1.0,1.0,0.5,0.375,0.0,4,16,9037.24676044131
46º D.P. PERUS,2026-04-20,0,0.0,1.0,0.5,0.25,-1.0,4,17,9037.24676044131
46º D.P. PERUS,2026-04-27,0,0.0,0.0,0.5,0.25,0.0,4,18,9037.24676044131
46º D.P. PERUS,2026-05-04,0,0.0,0.0,0.25,0.25,0.0,5,19,9037.24676044131
46º D.P. PERUS,2026-05-11,1,0.0,0.0,0.0,0.25,0.0,5,20,9037.24676044131
46º D.P. PERUS,2026-05-18,0,1.0,0.0,0.25,0.375,1.0,5,21,9037.24676044131
46º D.P. PERUS,2026-05-25,1,0.0,1.0,0.25,0.375,-1.0,5,22,9037.24676044131
47º D.P. CAPAO REDONDO,2025-10-06,0,,,,,,10,41,9956.592744613534
47º D.P. CAPAO REDONDO,2025-10-13,0,0.0,,0.0,0.0,,10,42,9956.592744613534
47º D.P. CAPAO REDONDO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9956.592744613534
47º D.P. CAPAO REDONDO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9956.592744613534
47º D.P. CAPAO REDONDO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9956.592744613534
47º D.P. CAPAO REDONDO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9956.592744613534
47º D.P. CAPAO REDONDO,2025-11-17,1,0.0,0.0,0.0,0.0,0.0,11,47,9956.592744613534
47º D.P. CAPAO REDONDO,2025-11-24,0,1.0,0.0,0.25,0.14285714285714285,1.0,11,48,9956.592744613534
47º D.P. CAPAO REDONDO,2025-12-01,0,0.0,1.0,0.25,0.125,-1.0,12,49,9956.592744613534
47º D.P. CAPAO REDONDO,2025-12-08,0,0.0,0.0,0.25,0.125,0.0,12,50,9956.592744613534
47º D.P. CAPAO REDONDO,2025-12-15,0,0.0,0.0,0.25,0.125,0.0,12,51,9956.592744613534
47º D.P. CAPAO REDONDO,2025-12-22,0,0.0,0.0,0.0,0.125,0.0,12,52,9956.592744613534
47º D.P. CAPAO REDONDO,2025-12-29,1,0.0,0.0,0.0,0.125,0.0,12,1,9956.592744613534
47º D.P. CAPAO REDONDO,2026-01-05,1,1.0,0.0,0.25,0.25,1.0,1,2,9956.592744613534
47º D.P. CAPAO REDONDO,2026-01-12,0,1.0,1.0,0.5,0.375,0.0,1,3,9956.592744613534
47º D.P. CAPAO REDONDO,2026-01-19,1,0.0,1.0,0.5,0.25,-1.0,1,4,9956.592744613534
47º D.P. CAPAO REDONDO,2026-01-26,2,1.0,0.0,0.75,0.375,1.0,1,5,9956.592744613534
47º D.P. CAPAO REDONDO,2026-02-02,1,2.0,1.0,1.0,0.625,1.0,2,6,9956.592744613534
47º D.P. CAPAO REDONDO,2026-02-09,1,1.0,2.0,1.0,0.75,-1.0,2,7,9956.592744613534
47º D.P. CAPAO REDONDO,2026-02-16,0,1.0,1.0,1.25,0.875,0.0,2,8,9956.592744613534
47º D.P. CAPAO REDONDO,2026-02-23,4,0.0,1.0,1.0,0.875,-1.0,2,9,9956.592744613534
47º D.P. CAPAO REDONDO,2026-03-02,1,4.0,0.0,1.5,1.25,4.0,3,10,9956.592744613534
47º D.P. CAPAO REDONDO,2026-03-09,6,1.0,4.0,1.5,1.25,-3.0,3,11,9956.592744613534
47º D.P. CAPAO REDONDO,2026-03-16,1,6.0,1.0,2.75,2.0,5.0,3,12,9956.592744613534
47º D.P. CAPAO REDONDO,2026-03-23,4,1.0,6.0,3.0,2.0,-5.0,3,13,9956.592744613534
47º D.P. CAPAO REDONDO,2026-03-30,1,4.0,1.0,3.0,2.25,3.0,3,14,9956.592744613534
47º D.P. CAPAO REDONDO,2026-04-06,4,1.0,4.0,3.0,2.25,-3.0,4,15,9956.592744613534
47º D.P. CAPAO REDONDO,2026-04-13,2,4.0,1.0,2.5,2.625,3.0,4,16,9956.592744613534
47º D.P. CAPAO REDONDO,2026-04-20,2,2.0,4.0,2.75,2.875,-2.0,4,17,9956.592744613534
